Printing BetweenessCentrality
Printing HITS authority + hub
User: ericchen: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0127048839873295
User: uservoice: BC = 0.0 + Authority = 0.000442715356523231 + Hub = 3.8563203269846e-06
User: object0: BC = 0.0 + Authority = 0.000148208866855023 + Hub = 3.8563203269846e-06
User: binarypie: BC = 0.0 + Authority = 0.000169191507715164 + Hub = 2.3874660947344e-05
User: doubleencore: BC = 0.0 + Authority = 7.49923482321594e-05 + Hub = 3.8563203269846e-06
User: georgebrock: BC = 0.0 + Authority = 0.000572896029621778 + Hub = 0.000384875887711093
User: pats: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000338555286204895
User: mirfan: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000298383477281526
User: jbellis: BC = 0.0 + Authority = 0.00179105614430646 + Hub = 3.8563203269846e-06
User: hellonico: BC = 0.0 + Authority = 7.5099790009089e-05 + Hub = 3.8563203269846e-06
User: groupon: BC = 0.0 + Authority = 9.95859474190672e-05 + Hub = 2.81927231277123e-05
User: sunoano: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00133009291892128
User: adkdev: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000964723658547355
User: santosh79: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0232595792570143
User: mizzy: BC = 0.0 + Authority = 0.000957805727379205 + Hub = 0.00127377053066544
User: ahmet2106: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00226305103459371
User: hlb: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00369137262245473
User: crash2burn: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00759526159686338
User: sirikata: BC = 0.0 + Authority = 7.2669014631031e-05 + Hub = 3.8563203269846e-06
User: vaskom: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0058186780752343
User: dustinmartin: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00369137262245473
User: sebleier: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0326467166162631
User: zir: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: erikfrey: BC = 0.0 + Authority = 0.00117149609850579 + Hub = 3.8563203269846e-06
User: DanielVartanov: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00645002015712527
User: amouchinski: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00134798887422767
User: sbauer: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00237650654735066
User: hlp: BC = 0.0 + Authority = 0.000118758704737335 + Hub = 3.8563203269846e-06
User: rvansant: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: cotsog: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000277688480511802
User: DasIch: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0182370396417076
User: earl: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00018244582796311
User: evilsocket: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000170289560517145
User: jason-o-matic: BC = 0.0 + Authority = 0.000610925564659378 + Hub = 3.8563203269846e-06
User: caladd: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00133009291892128
User: antoniogarrote: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 6.16721452043427e-05
User: ianand: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.34222783136585e-06
User: kalkov: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0131724559435871
User: gma: BC = 0.0 + Authority = 0.000113825363444902 + Hub = 0.000510070087544725
User: javisantana: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0131724559435871
User: jcsk: BC = 0.0 + Authority = 0.000743911874597849 + Hub = 3.8563203269846e-06
User: buddydvd: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.82853909855305e-05
User: adamnash75: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.73948085155557e-05
User: joshsoftware: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0147447205701743
User: vitohuang: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: themaric: BC = 0.0 + Authority = 0.00021205635905831 + Hub = 0.000218915016974509
User: webs: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0122533695328818
User: hillegass: BC = 0.0 + Authority = 8.17021470365525e-05 + Hub = 3.8563203269846e-06
User: blackhand: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00113562767019498
User: onizo: BC = 0.0 + Authority = 0.000957805727379205 + Hub = 0.00127377053066544
User: jhayashi: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00576635578834665
User: robertpalmer: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000136682633114136
User: andrewcarpenter: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.34447362940207e-06
User: scottraio: BC = 0.0 + Authority = 7.25467670808825e-05 + Hub = 1.54856349927444e-05
User: demon: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 1.39120984280772e-05
User: MSch: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00643512210008947
User: douglashunter: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: pedromg: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0013326837657192
User: rsbaskin: BC = 0.0 + Authority = 9.38118476616072e-05 + Hub = 3.8563203269846e-06
User: nick: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0131724559435871
User: mcoalson: BC = 0.0 + Authority = 0.000610925564659378 + Hub = 3.8563203269846e-06
User: lucian: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0222506599445585
User: mattsears: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.021520794842162
User: marlinmayo27: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.82852213404666e-05
User: jpbougie: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.02668925251885
User: MagpieLab: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00120237344327041
User: mtsyganov: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00155858814888839
User: ftrain: BC = 0.0 + Authority = 0.000327691328109046 + Hub = 0.00184559023520675
User: niky81: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: web3d0: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000535259776726263
User: kevinzen: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000124416188147105
User: dryfish: BC = 0.0 + Authority = 0.000216987208773084 + Hub = 3.8563203269846e-06
User: jjmerrill: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00759526159686338
User: darashi: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0207638612201235
User: kassens: BC = 0.0 + Authority = 0.000546604679620638 + Hub = 3.8563203269846e-06
User: kriszyp: BC = 0.0 + Authority = 0.00100119266159408 + Hub = 3.8563203269846e-06
User: freemanindia: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 4.06230715823185e-05
User: tbrumm: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 6.27695553807491e-05
User: i0n: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0207638612201235
User: Whiteknight: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00369137262245473
User: robbles: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00374220341985322
User: lstrojny: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000428987822403284
User: melito: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00900529146391236
User: lmarburger: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000347451078746007
User: ibor: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 4.1790964283818e-05
User: djabberd: BC = 0.0 + Authority = 0.00133245382311312 + Hub = 3.8563203269846e-06
User: kusakari: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000170289560517145
User: henriquemotaesteves: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00374220341985322
User: brecht: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0112436031678268
User: smothers: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000885897423701132
User: kompozer: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: garbagecat: BC = 0.0 + Authority = 0.000786433731616091 + Hub = 3.8563203269846e-06
User: olgen: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00715331529363788
User: liberation: BC = 0.0 + Authority = 0.000666310121174508 + Hub = 3.8563203269846e-06
User: gmt: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.34222783136585e-06
User: craveytrain: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00501980008671357
User: mateus007: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000298383477281526
User: golanlevin: BC = 0.0 + Authority = 0.000470962899336141 + Hub = 3.8563203269846e-06
User: robmitch: BC = 0.0 + Authority = 7.29904137166046e-05 + Hub = 3.8563203269846e-06
User: cfaerber: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: rhaen: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: andrewwatson: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000218701967359344
User: csfeijo: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000387501406167585
User: penny-arcade: BC = 0.0 + Authority = 0.00186460534811056 + Hub = 3.8563203269846e-06
User: mhyrr: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00715331529363788
User: doud: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00759526159686338
User: bweikulrich: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00735193556479423
User: RJ: BC = 0.0 + Authority = 0.00251807948643334 + Hub = 3.8563203269846e-06
User: 0x6e6562: BC = 0.0 + Authority = 0.00102298134408518 + Hub = 3.8563203269846e-06
User: aaronchi: BC = 0.0 + Authority = 0.00102298134408518 + Hub = 3.8563203269846e-06
User: pboy: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00374220341985322
User: dmillar: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0209169471564317
User: folktrash: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000298383477281526
User: pingwin: BC = 0.0 + Authority = 0.000248057989209435 + Hub = 3.8563203269846e-06
User: danx0r: BC = 0.0 + Authority = 7.2669014631031e-05 + Hub = 3.8563203269846e-06
User: hilli: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00189287795796895
User: rlane: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.34447362940207e-06
User: jengar: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.34222783136585e-06
User: imagine: BC = 0.0 + Authority = 0.000147433003626879 + Hub = 3.8563203269846e-06
User: txus: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00949629876371267
User: nihen: BC = 0.0 + Authority = 0.000957805727379205 + Hub = 0.00127377053066544
User: nateklaiber: BC = 0.0 + Authority = 7.30084218198425e-05 + Hub = 3.8563203269846e-06
User: yql: BC = 0.0 + Authority = 0.000726110005828819 + Hub = 3.8563203269846e-06
User: ksheurs: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00210133101737668
User: rafaelrosafu: BC = 0.0 + Authority = 0.000600370796067606 + Hub = 3.8563203269846e-06
User: mrben: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000203065693867351
User: goodmj: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 6.27695553807491e-05
User: AlSquire: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00948428323450535
User: tdtds: BC = 0.0 + Authority = 0.000957805727379205 + Hub = 3.8563203269846e-06
User: andrewtj: BC = 0.0 + Authority = 8.41114742753684e-05 + Hub = 3.8563203269846e-06
User: johnknott: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0333986166920123
User: rsposton: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 2.90055638488385e-05
User: wildfireapp: BC = 0.0 + Authority = 0.00152275536385844 + Hub = 3.8563203269846e-06
User: dmitryf: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000408033225033603
User: ishbu: BC = 0.0 + Authority = 8.63203566282423e-05 + Hub = 7.56157722754251e-06
User: elango: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000948412667919397
User: phrewww: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00759526159686338
User: gom: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00788709518740345
User: cinder: BC = 0.0 + Authority = 7.76799990998093e-05 + Hub = 3.8563203269846e-06
User: ketan: BC = 0.0 + Authority = 9.97555475437463e-05 + Hub = 3.8563203269846e-06
User: algoriffic: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000245295106070593
User: LukasRos: BC = 0.0 + Authority = 0.00127067156147486 + Hub = 3.8563203269846e-06
User: munjal: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0164655847430906
User: gsf: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: mrpsst: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: olleolleolle: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00277974141991345
User: dori: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00553704765990057
User: paulbaumgart: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00264941767378255
User: polotek: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: robbenmu: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000202530906610574
User: posttool: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000403500638508673
User: arhuman: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: canadaduane: BC = 0.0 + Authority = 0.000274758689658642 + Hub = 0.00759526159686338
User: StevenBlack: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00810147536408112
User: hmaddocks: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000236615909463377
User: tezlo: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000338555286204895
User: applebutton: BC = 0.0 + Authority = 0.000280694043248317 + Hub = 3.8563203269846e-06
User: hierynomus: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000463819378539488
User: aslakhellesoy: BC = 0.0 + Authority = 0.00236792161881949 + Hub = 3.8563203269846e-06
User: Lytol: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0032585476507248
User: peterlih: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00369137262245473
User: swish: BC = 0.0 + Authority = 7.29745074996568e-05 + Hub = 3.8563203269846e-06
User: znmeb: BC = 0.0 + Authority = 0.000786433731616091 + Hub = 0.000758326665467631
User: davcro: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 1.69776209530301e-05
User: nightsailer: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0181807172534518
User: nathanclark: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0032969851198305
User: ajslater: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00010525506888509
User: krystynak: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00018244582796311
User: ivant: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000885897423701132
User: joshweinstein: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0077072429942831
User: transpond: BC = 0.0 + Authority = 8.06441100131447e-05 + Hub = 3.8563203269846e-06
User: snbuback: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00133009291892128
User: hundleyj: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: mochi: BC = 0.0 + Authority = 0.00181103078738925 + Hub = 3.8563203269846e-06
User: alexv24: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 2.12908950237842e-05
User: heltell: BC = 0.0 + Authority = 0.000612847075022135 + Hub = 7.04474699257544e-05
User: ntulip: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0105198723101431
User: asoncodi: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00237650654735066
User: diegorv: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00754065346999023
User: mwaxman: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000338704119128249
User: shunuk: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000614482939040431
User: kurotoshiro: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.020546774079807
User: nimrody: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000359760294657542
User: cloverwind: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000590048692561605
User: intabulas: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.022913416333809
User: ssmo: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00369137262245473
User: caseycrites: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00377422052324038
User: skyfe79: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 9.79882802751563e-05
User: davewwright: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 3.6197871796152e-05
User: drawcode: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0112436031678268
User: elvezpablo: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00374220341985322
User: cocaman: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00374220341985322
User: cobracmder: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0466514483841912
User: albertb: BC = 0.0 + Authority = 7.24857974145159e-05 + Hub = 5.34222783136585e-06
User: waynnlue: BC = 0.0 + Authority = 0.000114798158976406 + Hub = 3.8563203269846e-06
User: grillpanda: BC = 0.0 + Authority = 0.000612847075022135 + Hub = 3.8563203269846e-06
User: PAStheLoD: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00167619951530038
User: tvcom: BC = 0.0 + Authority = 0.000574758208454258 + Hub = 1.58363842642441e-05
User: i5m: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 7.36494249163683e-05
User: skoller: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 6.08637151226827e-05
User: endtwist: BC = 0.0 + Authority = 9.30557410268975e-05 + Hub = 3.8563203269846e-06
User: streetcleaner: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00113562767019498
User: reductivelabs: BC = 0.0 + Authority = 0.000904279841686535 + Hub = 3.8563203269846e-06
User: ehynds: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000298383477281526
User: mobyu: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: lemon: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0226026672957759
User: mfong: BC = 0.0 + Authority = 0.000837262190699062 + Hub = 0.000650590270938843
User: gvt: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000672877416716493
User: joshgerdes: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00488988974539816
User: nkassis: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00759526159686338
User: bobthecow: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0168599722457148
User: karthikjoshi: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00156075917227128
User: openist: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 1.5325682434972e-05
User: zvoase: BC = 0.0 + Authority = 0.000119291125136255 + Hub = 3.8563203269846e-06
User: cmaussan: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: gakaki: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0032585476507248
User: arcali: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000236615909463377
User: nodename: BC = 0.0 + Authority = 0.000717888700788974 + Hub = 3.8563203269846e-06
User: stratospark: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00383867927182941
User: jmodel: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00494072054279665
User: everzet: BC = 0.0 + Authority = 0.0014086118702221 + Hub = 3.47440378909409e-05
User: nagizero: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00154760269085025
User: GVRV: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0131724559435871
User: gwc: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00926760479183678
User: pkordel: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00189287795796895
User: jmchambers: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0261662834510613
User: prenzier: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: snucko: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0137500979492085
User: chandras: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000517817358092782
User: chris-d-adams: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0167702269585316
User: hyuki0000: BC = 0.0 + Authority = 0.000957805727379205 + Hub = 3.8563203269846e-06
User: appcelerator: BC = 0.0 + Authority = 0.000565632062954191 + Hub = 3.8563203269846e-06
User: mhfs: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00369137262245473
User: swaroopch: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00759526159686338
User: nathan-opscode: BC = 0.0 + Authority = 0.000891564590379093 + Hub = 3.8563203269846e-06
User: martinrehfeld: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00120237344327041
User: jrenaut: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00113562767019498
User: mikecotton: BC = 0.0 + Authority = 0.000476000953122047 + Hub = 3.8563203269846e-06
User: brokenseal: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: erans: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000232351550294095
User: schparque: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: ryandoherty: BC = 0.0 + Authority = 8.26463590365154e-05 + Hub = 0.000214139033020465
User: atheken: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0054891528189049
User: fjoachim: BC = 0.0 + Authority = 7.25467670808825e-05 + Hub = 0.000136682633114136
User: purplecabbage: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.64049372631636e-06
User: nipotan: BC = 0.0 + Authority = 0.000957805727379205 + Hub = 0.00154132415009458
User: carsonmcdonald: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00591139260555709
User: nphase: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00279073757468027
User: benandrews: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000202476591483327
User: brimworks: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: sveisvei: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: likhatskiy: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00127377053066544
User: ArsTechnica: BC = 0.0 + Authority = 0.00122253783023223 + Hub = 3.8563203269846e-06
User: adampingel: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 5.34222783136585e-06
User: joestein: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00813710587192939
User: benlangfeld: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 2.67022571820377e-05
User: dgalarza: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0169108030431133
User: fakedarren: BC = 0.0 + Authority = 8.45844777032235e-05 + Hub = 4.07531312421381e-05
User: macfergus: BC = 0.0 + Authority = 0.00044567253650338 + Hub = 3.8563203269846e-06
User: foursquare: BC = 0.0 + Authority = 0.00139633427995718 + Hub = 3.8563203269846e-06
User: bortzmeyer: BC = 0.0 + Authority = 0.000106095870121185 + Hub = 0.000121570072614095
User: seankstewart: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000164823687740062
User: michaeljdennis: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00583967811690292
User: rikutse: BC = 0.0 + Authority = 7.3133640557476e-05 + Hub = 4.88392297325776e-05
User: fblecha: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00398364220559683
User: menkel: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0002521004756763
User: codingisacopingstrategy: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00715331529363788
User: dgiunta: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0139454649522763
User: shiftb: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000157610603572934
User: nfriedly: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00365219789129036
User: benaskins: BC = 0.0 + Authority = 0.000167050910751296 + Hub = 3.8563203269846e-06
User: adamjmurray: BC = 0.0 + Authority = 8.88191906928289e-05 + Hub = 3.8563203269846e-06
User: robinsloan: BC = 0.0 + Authority = 0.000971245276328059 + Hub = 3.8563203269846e-06
User: amitku: BC = 0.0 + Authority = 7.27115245805045e-05 + Hub = 3.8563203269846e-06
User: richhickey: BC = 0.0 + Authority = 0.00153198041862101 + Hub = 3.8563203269846e-06
User: jonathangordon: BC = 0.0 + Authority = 0.000610925564659378 + Hub = 5.79786699944076e-06
User: fourdman: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000344280807091275
User: jsampson: BC = 0.0 + Authority = 0.00104377780789227 + Hub = 3.8563203269846e-06
User: bpiatt: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000157507082733476
User: cielor: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 3.56820477870752e-05
User: scooby: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00155380846222439
User: uncryptic: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00133009291892128
User: nsanta: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00237650654735066
User: x37v: BC = 0.0 + Authority = 0.00021205635905831 + Hub = 3.8563203269846e-06
User: juno: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0044452074810152
User: danmelton: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000671451198650536
User: gseitz: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000885897423701132
User: neoprolog: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00133009291892128
User: kfallwine: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.00167619951530038
User: yosit: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.000103457729168718
User: bnishi: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 9.87998850252589e-05
User: yostwade: BC = 0.0 + Authority = 7.23763345388046e-05 + Hub = 0.0023959237160764
User: mallio: BC = 0.0 + Authority = 0.000309133782240167 + Hub = 3.8563203269846e-06
